REQ DEL DATE1,TIME1,TIME2,REQ DEL DATE2,DOC.TYPE,PLANT,ROUTE,VEHICLE NO.,VENDOR NAME.,CUSTOMER
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,16846
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,23848
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,23878
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,25864
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,25882
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,26859
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,26888
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,29878
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,30894
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,31876
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,31893
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,31896
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,32852
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,32869
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,32875
22-07-13,6:59:51,22-07-13,18:00:00,ZBVM,1100,22423,DL1LS1926,NEO HOSPITALITIES,32892
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,13613
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,16662
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,23628
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,23640
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,23648
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,23658
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,23674
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24601
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24602
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24609
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24616
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24629
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24657
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,24667
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,25602
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,27658
22-07-13,6:32:38,22-07-13,18:00:00,ZBVM,1100,22424,DL1LK0164,Maheshwari Tpt Service,28597
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,13604
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,13625
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,13634
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,16621
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,23602
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,23622
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,23696
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,24615
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,24636
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,26675
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,27659
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,27671
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,27679
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,28604
22-07-13,7:32:33,22-07-13,18:00:00,ZBVM,1100,22426,DL1LG5925,Maheshwari Tpt Service,28628
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,23604
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,23606
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,24640
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,24656
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,24677
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,24696
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,25604
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,25614
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,26635
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,26647
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,26684
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,27628
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,27691
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,28617
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,28619
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,28633
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,28636
22-07-13,7:18:33,22-07-13,18:00:00,ZBVM,1100,22427,DL1LP5914,SANJAY SHARMA,28656
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,13618
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,13623
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,16666
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,16696
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,23679
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,24645
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,24646
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,24678
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,25603
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,26614
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,26633
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,27604
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,27610
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,27630
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,27684
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,27696
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,28618
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,28629
22-07-13,7:47:55,22-07-13,18:00:00,ZBVM,1100,22428,DL1LP4464,SANJAY SHARMA,28646
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,10013
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,13034
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,16007
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,16011
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,17030
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,24020
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,24026
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,24028
22-07-13,7:29:31,22-07-13,18:00:00,ZBVM,1100,22429,DL1LP6568,SANJAY SHARMA,24063
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,13876
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,13890
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,13893
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,16899
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,23855
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,23862
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,24899
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,26894
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,26899
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,29859
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,30858
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,30879
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,31854
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,31867
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,31877
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,31883
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,32863
22-07-13,7:25:22,22-07-13,18:00:00,ZBVM,1100,22430,DL1LP8279,NEO HOSPITALITIES,32867
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,517
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,16549
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,16563
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,16567
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,23504
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,23524
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,25580
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,26541
22-07-13,7:59:09,22-07-13,18:00:00,ZBVM,1100,22431,DL1LE7747,SHRI JAI GURUDEV TRANSPORT SER,26582
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,13879
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,13882
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,23860
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,23871
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,23877
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,25855
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,25861
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,27861
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,30854
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,31857
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,31858
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,31875
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,32868
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,32898
22-07-13,7:13:53,22-07-13,18:00:00,ZBVM,1100,22432,DL1LS1927,NEO HOSPITALITIES,33851
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,13874
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,16891
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,23885
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,23886
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,24855
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,24884
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,25851
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,26891
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,27858
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,27862
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,27892
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,28852
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,29874
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,30878
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,32883
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,32897
22-07-13,8:03:47,22-07-13,18:00:00,ZBVM,1100,22434,DL1M4349,NEO HOSPITALITIES,33852
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,16840
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,16880
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,17852
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,23829
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,23846
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,23853
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,23864
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,23881
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,23882
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,24794
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,24809
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,24857
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,25876
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,26818
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,27812
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,27883
22-07-13,7:20:57,22-07-13,18:00:00,ZBVM,1100,22435,DL1LE9154,SHRI JAI GURUDEV TRANSPORT SER,32861
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,129
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,130
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,132
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,133
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,137
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,140
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,901
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,903
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,904
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,915
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,919
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,922
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,924
22-07-13,6:44:41,22-07-13,18:00:00,ZBVM,1100,22505,DL1M6365,KALKA TRANSPORT SERVICE,16917
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,902
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,905
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,906
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,907
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,920
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,934
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,1002
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,10080
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,16905
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,17903
22-07-13,6:58:36,22-07-13,18:00:00,ZBVM,1100,22506,DL1M6363,KALKA TRANSPORT SERVICE,19902
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,13955
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,16971
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,16987
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,17951
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,17956
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,23955
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,23971
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,23973
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,26977
22-07-13,7:24:55,22-07-13,18:00:00,ZBVM,1100,22604,DL1LP8218,SATLUJ GOODS CARRIERS,26984
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,349
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,407
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,416
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,523
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,23564
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,26308
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,28574
22-07-13,7:27:42,22-07-13,18:00:00,ZBVM,1100,22605,DL1M5194,SHRI JAI GURUDEV TRANSPORT SER,28703
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,655
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,663
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,1603
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,10214
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,16603
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,23609
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,23662
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,23687
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,24627
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,25639
22-07-13,7:53:58,22-07-13,18:00:00,ZBVM,1100,22609,DL1LP8571,JEET TRANSPORT COMPANY,26690
22-07-13,7:17:18,22-07-13,18:00:00,ZBVM,1100,22610,DL1LP6217,JEET TRANSPORT COMPANY,602
22-07-13,7:17:18,22-07-13,18:00:00,ZBVM,1100,22610,DL1LP6217,JEET TRANSPORT COMPANY,616
